LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,PAY_AMT_SEP,PAY_AMT_AUG,PAY_AMT_JUL,PAY_AMT_JUN,PAY_AMT_MAY,PAY_AMT_APR,default payment next month,BILL_AMT
80000,1,2,1,31,0,0,0,0,0,0,3000,2000,29000,2004,2000,2000,1,42802.666666666664
30000,1,3,2,31,0,0,0,0,0,0,2000,2000,2000,2014,2000,2000,0,28604.333333333332
220000,1,1,1,47,2,2,2,0,0,0,2008,6000,6000,4000,2852,9000,1,139397.0
80000,1,2,2,32,0,0,0,0,0,0,3000,3000,3000,4500,830,2000,0,24809.333333333332
480000,1,2,1,31,0,0,0,0,0,0,4000,3000,3000,3000,3000,3000,0,58365.166666666664
150000,1,1,2,33,0,0,0,0,0,0,3040,5000,10116,5000,6000,3000,0,59050.166666666664
60000,1,3,1,31,1,2,0,0,-2,-2,0,1027,0,0,0,0,0,17822.0
80000,1,2,2,33,2,2,0,0,0,0,0,2000,2000,3000,2600,0,1,27364.0
50000,1,2,1,32,0,0,0,0,0,0,2084,2500,1135,497,514,335,0,38455.166666666664
50000,1,3,2,34,1,2,2,2,2,2,1900,0,3200,1500,0,3000,1,35334.666666666664
180000,1,3,1,42,0,0,0,0,0,0,7003,6500,7507,4500,5000,5000,0,155560.66666666666
100000,1,2,1,39,0,0,0,0,-2,-2,1315,1040,0,0,0,0,1,5799.666666666667
240000,1,3,1,42,2,2,2,2,2,2,11000,0,12300,14288,0,6887,0,235646.16666666666
50000,1,3,1,49,0,0,0,0,0,0,2000,3030,4000,2000,2800,2936,1,38765.833333333336
20000,1,3,1,40,0,0,0,0,0,0,1153,2000,2000,1000,800,1000,0,11264.833333333334
50000,1,2,1,30,0,0,0,0,0,0,12000,13000,5000,4010,6000,3000,0,37542.666666666664
200000,1,2,1,31,-2,-2,-2,-2,-2,-2,1747,642,0,0,0,500,0,1552.5
180000,1,2,2,32,0,0,0,0,-2,-2,1429,1000,0,0,0,0,0,9056.166666666666
320000,1,1,2,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
200000,1,3,2,48,0,0,0,0,-1,-1,2915,2646,2208,12503,14869,0,0,52830.833333333336
20000,1,2,2,41,0,0,0,2,2,0,1200,3250,1340,0,1500,5000,1,13211.0
200000,1,1,2,38,-2,-2,-2,-2,-2,-2,0,316,499,672,100,0,0,1199.0
20000,1,3,2,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
50000,1,2,2,39,1,3,2,2,2,2,0,1266,0,2301,0,748,0,33984.5
50000,1,2,2,25,0,0,0,0,0,0,1649,11890,1367,668,675,673,1,38443.666666666664
80000,1,2,1,43,0,0,0,0,0,0,1582,15350,1491,3459,1650,9028,0,37103.333333333336
180000,1,1,2,33,0,0,0,-1,-1,-1,9024,1104,15000,14958,0,0,0,22941.0
80000,1,3,1,42,-2,-2,-2,-2,-2,-2,4666,4666,4666,4666,266,0,0,-13255.0
150000,1,2,2,36,2,3,2,2,2,2,2000,4500,3800,3400,3500,3900,0,89597.66666666667
20000,1,2,2,37,-1,-1,0,0,0,0,17597,1332,1134,1000,2000,0,0,14534.0
300000,1,1,1,42,-1,-1,-1,-2,-2,-2,1734,0,0,0,0,0,0,564.5
30000,1,2,2,35,1,3,3,2,0,0,2000,0,0,1000,2000,1000,0,26178.666666666668
140000,1,2,1,49,0,0,0,0,0,0,1590,1926,1911,1500,1541,1559,0,37488.833333333336
80000,1,1,1,36,1,2,3,2,-1,-1,2181,0,0,1261,1261,1261,1,5413.666666666667
20000,1,2,1,45,0,0,0,0,-2,-2,1500,5017,0,0,800,0,0,6085.666666666667
70000,1,2,1,35,0,0,0,0,0,0,3439,3237,4938,1693,5000,2200,1,62215.333333333336
320000,1,2,2,36,0,0,0,0,0,0,10810,4746,4241,3275,3265,2865,0,192009.16666666666
80000,1,2,1,46,0,-1,-1,2,-1,0,780,390,0,1560,0,390,0,5735.0
50000,1,2,1,33,0,0,0,0,0,0,1500,2000,1410,1000,1000,1000,0,24406.666666666668
80000,1,2,1,41,0,0,0,0,0,0,2000,2000,4000,1000,1000,1000,0,10796.5
110000,1,3,2,38,0,0,0,0,0,0,2469,2119,1857,1418,1390,1408,0,46784.166666666664
50000,1,2,1,45,0,0,0,0,0,0,2245,1652,1497,10580,685,704,0,36584.166666666664
50000,1,3,1,42,2,0,0,2,0,0,2000,3100,0,2000,2000,0,1,14327.5
20000,1,2,1,38,0,0,0,0,0,0,1565,1299,1279,637,663,1469,0,17222.666666666668
120000,1,1,1,42,2,2,0,0,2,0,0,4000,6500,0,6639,4000,0,66595.33333333333
30000,1,2,2,37,0,0,0,0,0,0,1397,1435,1425,959,2201,1200,0,25918.333333333332
50000,1,2,3,34,0,0,0,0,0,0,1200,1141,1006,0,0,0,0,6087.666666666667
100000,1,3,2,35,1,2,0,-1,-1,-1,0,2000,1261,1261,1261,1651,1,11846.5
50000,1,2,2,35,3,2,2,2,2,-1,0,0,0,0,805,43340,0,259.1666666666667
30000,1,2,2,34,0,0,0,0,-2,-2,1626,1000,0,0,0,0,0,9404.833333333334
40000,1,2,1,38,3,2,0,0,2,0,0,1706,3050,0,1565,1278,1,38992.5
190000,1,2,1,39,2,2,2,2,0,0,7820,6100,0,6127,6503,6500,1,170486.0
10000,1,3,1,39,1,2,0,0,0,0,0,1201,1062,254,288,365,1,9781.5
50000,1,3,1,43,0,0,0,0,0,0,2000,2050,1641,1000,1000,1000,0,40146.5
20000,1,2,2,34,0,0,0,2,0,0,2000,2500,1000,1000,1000,2000,0,18420.333333333332
120000,1,3,2,37,-2,-2,-2,-2,-2,-2,2007,1371,4639,360,2650,1947,0,2218.5
50000,1,3,2,43,0,0,0,0,-1,0,2015,1882,2119,45800,662,1000,0,30375.166666666668
310000,1,1,2,31,0,0,0,0,0,0,10143,24932,10440,6265,6275,5830,0,243547.83333333334
240000,1,3,2,45,1,2,0,0,0,0,7000,7500,7300,7000,7000,5869,0,204557.83333333334
50000,1,2,1,47,1,-1,2,2,-1,-1,47000,0,0,20400,0,0,1,18480.666666666668
210000,1,1,2,40,-1,-1,-1,-1,-1,-1,2652,179,1326,1326,1326,4182,1,1390.6666666666667
60000,1,2,1,31,1,2,2,2,0,0,0,3000,0,1000,5000,1000,0,17957.5
20000,1,2,2,31,0,0,0,0,2,2,1230,1265,2192,694,0,3134,1,15533.166666666666
50000,1,2,2,43,0,0,0,0,0,0,3000,4414,1500,1042,2000,0,1,46939.833333333336
30000,1,2,2,39,0,0,0,0,0,0,2005,2000,2000,2000,1000,1000,1,23908.5
60000,1,1,2,29,1,2,2,0,0,2,2100,0,1708,4000,2000,1903,1,44783.166666666664
90000,1,2,2,29,0,0,0,-2,-2,-2,3000,0,0,0,0,0,0,20351.5
30000,1,2,1,32,0,0,0,0,0,2,1500,1500,2000,2000,0,3600,1,15075.5
30000,1,2,2,37,3,2,2,7,7,7,0,0,0,0,0,0,1,2379.0
220000,1,3,1,39,2,2,2,2,2,2,8000,8000,7000,7000,7000,0,1,183934.66666666666
250000,1,5,1,39,-2,-2,-2,-2,-2,-2,3700,0,0,0,0,0,0,3001.1666666666665
450000,1,1,1,42,-1,0,-1,-1,-1,-1,20449,2499,2499,0,11071,780,0,6519.5
30000,1,2,2,34,2,0,0,4,3,2,2000,5500,0,0,0,3400,0,22141.5
220000,1,2,1,37,0,0,0,0,0,0,2500,2500,2500,2500,2500,2500,0,18967.166666666668
300000,1,1,2,30,-2,-2,-2,-2,-2,-2,901,901,1075,0,66,66,0,640.6666666666666
500000,1,2,2,30,0,0,0,0,0,0,5034,6000,5355,3500,2513,5000,0,113093.66666666667
20000,1,2,2,34,1,2,0,0,0,0,0,6000,5000,3000,0,0,0,12970.166666666666
110000,1,2,2,32,0,0,0,0,0,-2,1575,1377,1007,0,0,66296,0,21141.333333333332
10000,1,3,1,41,1,4,3,2,0,0,0,0,0,302,0,0,0,10133.666666666666
20000,1,2,2,47,1,2,2,2,0,0,0,3000,0,1000,1000,1900,1,10271.666666666666
230000,1,2,1,34,-1,-1,-1,-1,-1,-1,0,2196,3485,1796,3002,2601,0,1964.5
20000,1,2,2,35,1,2,2,2,2,2,0,3108,1700,0,3500,0,1,17843.833333333332
50000,1,2,1,38,-1,-1,-1,-1,0,-1,305,6270,6396,2200,3488,0,0,4164.166666666667
200000,1,1,2,40,0,0,0,0,0,0,3800,3300,4000,2600,3000,3000,0,71952.0
80000,1,2,1,37,1,-2,-2,-2,-2,-2,3000,0,0,0,0,0,0,0.0
50000,1,3,2,43,-1,-1,-1,0,-1,-1,4166,4216,4116,4166,4166,4166,0,4174.333333333333
50000,1,2,1,49,1,2,0,0,0,0,0,2000,2000,2000,5000,0,1,19452.833333333332
110000,1,1,2,29,0,0,0,0,0,0,3938,5720,3078,2000,2000,2000,1,87640.5
110000,1,2,1,38,0,0,0,0,0,0,1678,2023,1574,1375,1468,1649,0,41616.0
220000,1,2,1,36,0,0,0,0,0,0,50005,20010,2481,20000,55827,34675,0,84585.16666666667
140000,1,3,1,38,0,0,0,0,0,0,6806,4744,4546,3672,3602,4006,0,118445.0
50000,1,2,2,43,0,0,0,0,-2,-2,3000,3505,0,0,0,0,0,11998.0
100000,1,2,1,40,2,2,2,2,2,0,0,6600,6000,0,3000,3100,1,74689.5
20000,1,1,2,38,0,0,0,0,0,0,5006,4015,2006,7137,18000,202,1,16839.333333333332
50000,1,3,2,32,0,0,0,0,0,0,2189,1600,1600,700,700,857,1,34532.166666666664
40000,1,2,2,33,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,3888.3333333333335
180000,1,2,1,34,-1,-1,-1,-1,-1,-1,6170,3444,1193,381,1516,542,0,4294.333333333333
80000,1,3,2,34,0,0,0,0,0,0,1752,2154,1991,1811,1742,2000,0,48144.5
30000,1,2,2,34,0,0,0,0,0,0,2000,1694,1200,8697,2000,1000,0,24653.333333333332
230000,1,2,1,35,0,0,-1,-1,-1,0,1000,2425,2425,3850,1000,15244,0,11788.166666666666
20000,1,6,2,41,0,0,0,2,0,0,1318,1973,1000,600,0,0,0,16497.166666666668
350000,1,3,1,44,-1,-1,-1,-1,-1,-2,7426,3306,4301,15,684,2713,0,2948.6666666666665
20000,1,2,1,38,1,2,2,2,2,2,0,2676,0,1000,0,582,0,10995.166666666666
130000,1,2,2,36,0,0,0,0,0,-1,1848,1394,1015,99,47657,1681,0,34836.333333333336
50000,1,2,1,37,0,0,0,0,0,0,2000,3000,2000,1000,2000,2000,1,41402.833333333336
100000,1,2,2,44,0,0,0,-1,-1,0,1068,1007,1741,1646,100,0,1,5511.0
20000,1,2,1,40,0,0,0,2,0,0,1300,2100,1000,1000,1000,1000,1,14524.5
150000,1,1,1,43,-2,-2,-2,-2,-1,-1,0,0,1522,5014,1406,0,0,1422.6666666666667
230000,1,2,1,46,0,0,0,0,0,0,5400,5505,5505,4000,4500,5000,0,110478.0
470000,1,1,1,38,0,0,0,0,0,0,1869,5000,162546,5783,1689,1977,1,92244.5
50000,1,2,1,46,0,0,0,0,0,0,1700,1924,2015,1000,663,10000,0,35342.333333333336
120000,1,3,1,49,0,-1,-1,-1,-1,-1,3844,2299,780,8190,4600,1081,1,23190.666666666668
20000,1,2,1,43,2,2,2,2,0,0,2000,2000,0,1000,500,1950,1,17956.833333333332
10000,1,2,1,45,1,2,2,2,2,0,1500,0,1500,0,3000,2000,0,8668.833333333334
50000,1,1,2,29,2,2,2,0,0,-2,3000,0,1000,0,0,0,1,3890.0
360000,1,1,2,30,-2,-2,-2,-2,-2,-2,17328,388,779,814,0,0,0,3408.8333333333335
100000,1,5,1,38,0,0,0,0,0,0,3824,4311,3648,3370,3492,3614,0,98276.0
170000,1,1,2,36,-1,-1,-1,-1,-1,-1,644,7567,0,499,576,0,0,2953.1666666666665
30000,1,2,2,43,2,2,2,2,2,2,3200,0,2300,0,1500,0,1,17377.833333333332
230000,1,1,1,37,1,-1,-1,2,-1,0,2062,3050,0,3700,0,2436,1,2628.0
150000,1,1,2,35,0,0,0,0,0,0,4884,5100,6000,3142,3300,3323,0,117330.0
260000,1,2,2,37,-1,-1,-1,-1,-1,-2,150,0,1000,0,0,0,0,156.0
80000,1,3,1,48,0,0,0,0,0,0,3003,2403,3003,3001,2401,3109,0,66275.66666666667
20000,1,2,2,43,0,0,0,0,0,0,1300,2600,1300,700,1000,700,0,19915.833333333332
240000,1,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
50000,1,2,1,40,1,2,0,0,0,0,0,2058,1400,762,1000,650,1,38416.166666666664
50000,1,1,2,45,0,0,0,0,0,0,6004,1805,1255,1003,1111,3002,0,34844.666666666664
100000,1,2,2,45,2,2,2,2,0,0,0,4817,6,1700,3650,0,1,56577.0
20000,1,3,2,40,0,0,0,0,0,0,1291,1478,1200,400,0,0,0,15608.833333333334
150000,1,1,1,41,2,2,2,2,0,0,0,14779,0,5000,10000,5000,1,122090.0
230000,1,2,3,37,-1,0,0,0,0,-1,10000,5000,16492,0,1056,326,0,12766.166666666666
20000,1,2,1,45,0,0,0,0,0,0,1896,1417,1206,284,147,4937,0,15806.333333333334
390000,1,2,2,33,0,0,0,0,0,0,1804,2561,8122,11000,20015,1002,0,34545.833333333336
80000,1,2,1,36,3,2,2,4,4,3,0,0,0,0,0,0,1,550.0
270000,1,1,2,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-12.0
20000,1,2,1,37,0,0,0,0,0,0,1270,1418,1000,3144,0,0,0,13999.166666666666
150000,1,2,1,45,2,3,3,2,0,0,9500,2000,0,8000,9000,15000,0,137289.5
50000,1,1,2,36,0,0,0,0,0,0,2100,2000,2500,2413,2000,1987,0,48954.166666666664
160000,1,1,1,47,1,2,2,2,2,3,0,3200,3000,5000,0,3000,1,61118.166666666664
360000,1,1,2,33,-2,-2,-2,-2,-2,-2,7,0,0,4200,48,5500,0,773.3333333333334
150000,1,3,1,40,0,0,0,0,0,0,5000,4533,5000,3724,3829,3900,0,128234.5
500000,1,1,1,46,0,0,0,0,0,0,2000,1500,1219,6000,1000,1000,0,15570.0
220000,1,1,1,35,-1,-1,-1,-1,0,-1,6220,762,5806,0,1364,500,1,2483.0
280000,1,1,1,46,1,-2,-1,-1,-1,-1,0,26330,6880,797,4898,3680,1,6484.166666666667
30000,1,1,2,38,1,2,0,0,0,0,0,4000,5000,8000,1460,40000,0,67356.0
500000,1,3,2,36,0,-1,-1,-1,-1,0,1702,1422,16281,20062,500,25070,0,9547.833333333334
360000,1,2,1,40,-2,-2,-2,-2,-2,-2,256,0,425,1529,0,590,0,368.3333333333333
400000,1,1,1,38,1,2,2,2,-1,0,65,3383,20,112679,3699,3567,0,49582.166666666664
350000,1,2,1,43,-2,-2,-2,-2,-2,-2,3436,7813,20604,2376,11493,13885,0,8613.666666666666
20000,1,2,2,36,1,4,3,3,2,3,0,1600,0,1500,0,0,1,15764.333333333334
110000,1,2,1,36,1,2,0,0,0,0,0,4308,3196,2536,2322,2001,0,94650.0
30000,1,3,2,31,1,3,2,0,0,0,0,0,1646,762,2000,0,1,25706.166666666668
20000,1,2,2,45,0,0,0,0,0,0,1316,1458,1277,494,427,4000,1,19384.666666666668
180000,1,1,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
140000,1,2,2,48,0,0,2,2,2,0,8506,4706,9463,16,5002,10006,0,123686.66666666667
300000,1,1,2,43,-1,-1,-1,-1,0,0,2508,8534,14378,4000,6550,0,0,10145.833333333334
240000,1,3,2,41,0,0,0,0,0,0,5778,17020,5268,4179,4903,4236,0,182251.83333333334
160000,1,2,1,41,-1,-1,-1,-1,0,-1,1306,652,79652,0,49326,326,1,21877.0
500000,1,2,1,38,0,0,0,0,-1,0,30107,10026,7241,50091,25000,5078,0,49766.833333333336
50000,1,2,1,45,0,0,0,0,0,0,1939,1547,1464,1078,1225,1500,0,40252.166666666664
50000,1,2,1,39,1,2,2,3,2,0,0,4600,0,0,1200,1200,0,27766.666666666668
100000,1,2,2,37,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,1273.6666666666667
150000,1,2,2,38,-2,-2,-2,-2,-2,-2,2669,2184,1542,626,621,1591,0,2383.6666666666665
290000,1,1,1,36,1,-2,-1,-1,0,0,0,568,16166,1000,1000,1000,0,8481.166666666666
20000,1,2,2,37,0,0,0,0,0,0,1577,1444,1200,500,0,0,1,14622.166666666666
50000,1,2,1,33,0,0,0,0,0,0,2000,2000,5000,1000,1000,0,0,29855.666666666668
80000,1,2,1,39,0,0,0,0,0,0,1626,1663,1684,2000,2000,2000,0,40407.0
140000,1,2,1,42,0,0,0,0,0,0,4325,4558,6300,4221,4500,4600,0,124914.16666666667
260000,1,2,2,33,0,0,0,0,0,-1,5000,5000,5000,5000,416,566,0,19427.166666666668
150000,1,1,2,37,2,2,2,2,2,2,1600,0,3300,0,3200,1700,1,37632.5
300000,1,2,2,37,-2,-2,-1,-1,-1,-1,27963,63354,1140,3939,4817,5692,0,18713.5
120000,1,1,2,33,1,-2,-2,-1,-1,-2,0,0,600,0,0,0,0,100.0
90000,1,2,2,38,0,0,0,0,0,0,1700,1700,1700,1000,1000,1000,0,19997.666666666668
200000,1,1,1,42,-2,-2,-2,-2,-2,-2,0,0,0,2672,0,1862,0,278.6666666666667
140000,1,1,2,32,0,0,0,0,2,0,5890,9395,15000,0,5000,7086,1,57948.833333333336
50000,1,2,1,45,1,2,0,0,0,0,0,2065,1376,701,705,706,1,39558.0
200000,1,2,2,40,1,-2,-1,-1,-1,-2,0,200,1000,0,0,0,0,200.0
280000,1,1,2,33,0,0,0,0,0,0,18000,18000,10000,20000,20000,20000,0,184691.33333333334
430000,1,1,2,34,0,0,0,0,0,0,16005,18016,16005,9005,9013,8010,0,352676.8333333333
190000,1,3,1,34,0,0,0,0,0,0,6781,7071,6744,6866,7203,7182,0,190012.16666666666
50000,1,3,2,38,1,2,0,0,0,0,0,2077,2000,2000,5000,0,0,27099.0
110000,1,2,2,40,0,0,0,0,0,0,6000,5000,3814,2000,1600,1600,0,86935.5
20000,1,3,2,46,0,0,0,0,0,0,1885,1838,1300,1000,1074,183,0,12806.0
100000,1,3,2,45,-1,-1,0,0,0,0,72024,4028,6006,3018,3000,3008,0,62686.0
370000,1,1,2,37,-2,-2,-2,-2,-2,-2,3409,2070,1895,2214,29613,535,0,8685.666666666666
320000,1,4,2,36,-2,-2,-2,-2,-2,-2,16021,0,0,0,0,0,0,3146.8333333333335
80000,1,1,1,33,0,0,0,0,0,0,2000,10000,2000,6500,8000,5000,0,41721.166666666664
100000,1,1,1,35,1,-2,-2,-2,-2,-1,0,0,0,0,970,830,1,161.66666666666666
180000,1,2,1,42,2,0,0,0,0,0,1452,1526,1432,1200,1072,1326,1,29249.166666666668
90000,1,3,1,46,0,0,0,0,0,0,4000,3000,2000,638,2000,500,0,57985.5
170000,1,2,1,39,0,0,0,0,0,0,5000,20000,6000,5000,5000,3000,0,124678.0
80000,1,2,1,50,0,0,0,0,0,0,4000,3000,5000,37000,2000,2000,0,57195.0
20000,1,3,1,50,0,0,0,0,0,2,1273,1321,1572,1200,700,400,0,19317.166666666668
50000,1,2,2,60,0,0,0,0,0,0,2013,2505,2100,500,500,500,0,31696.0
20000,1,2,2,50,1,2,3,2,2,3,3000,0,0,1800,0,0,1,12034.166666666666
390000,1,1,1,64,0,0,0,0,0,0,1608,1647,1657,1440,1496,1518,0,39446.166666666664
80000,1,3,1,59,0,0,0,0,0,0,3454,3725,3722,3228,3281,3374,0,81006.33333333333
350000,1,2,1,51,0,0,0,0,0,0,15000,340000,20000,9000,8000,14000,0,265184.6666666667
320000,1,1,1,51,0,0,0,0,0,0,20373,13000,11160,8418,8325,8602,0,306348.0
50000,1,3,1,52,2,2,2,2,4,3,2000,2000,4086,0,1500,1000,0,39420.833333333336
260000,1,2,1,62,-1,-1,-1,-1,-1,-1,390,780,390,390,390,390,0,390.0
200000,1,2,1,55,0,0,0,0,0,0,6177,8982,6758,6257,6633,6115,0,175159.83333333334
30000,1,2,1,49,-1,-1,2,-1,-1,-2,1936,0,340,0,0,0,1,362.6666666666667
20000,1,2,2,55,0,0,0,0,0,2,1290,1321,1460,1213,1,357,0,9522.666666666666
320000,1,2,1,50,0,0,0,0,0,0,10100,11422,11006,10011,9091,7026,0,273528.3333333333
30000,1,3,3,52,1,2,2,3,2,2,0,5637,0,1000,2332,0,1,26536.833333333332
90000,1,3,2,50,0,0,0,0,0,0,3451,3243,2390,1840,1690,1954,0,64907.0
180000,1,2,1,52,-2,-2,-1,0,0,-2,345,139770,1000,2777,2160,3424,0,26835.5
50000,1,1,2,50,0,0,0,-1,-1,-1,2000,4038,3129,8471,12508,19216,0,16499.833333333332
60000,1,2,1,52,0,0,0,0,0,0,3762,3000,2000,1000,1000,1500,0,47953.666666666664
50000,1,2,2,53,0,0,0,0,0,0,2000,2581,1900,1919,1887,1127,0,48699.0
50000,1,3,1,55,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,0,390.0
20000,1,3,1,53,3,2,2,7,7,7,0,0,0,0,0,0,1,2255.0
80000,1,3,1,53,1,2,0,0,0,0,0,1088,1000,1000,958,1210,0,5401.666666666667
350000,1,1,1,58,-2,-2,-2,-2,-2,-2,4063,0,0,25,0,0,0,743.8333333333334
200000,1,2,1,52,0,0,0,-2,-2,-2,7000,0,0,0,0,0,0,50750.5
360000,1,2,1,50,-2,-2,-2,-2,-2,-2,0,2500,0,0,0,0,0,5182.5
20000,1,3,2,59,2,2,2,2,4,3,3000,0,2300,0,0,0,1,18860.166666666668
90000,1,3,1,55,0,0,0,0,0,0,1514,1550,1600,2000,2000,2500,0,33555.5
370000,1,3,2,66,0,0,0,0,0,0,9661,9599,8683,6970,56032,6025,0,201651.66666666666
180000,1,1,2,51,0,0,0,0,0,2,6015,6005,5702,7509,14,5011,1,120760.33333333333
20000,1,3,3,59,2,0,0,0,0,0,1596,1600,1300,1000,2000,0,1,17675.5
30000,1,1,1,57,2,0,0,2,3,2,1707,3478,2073,0,0,1129,1,25980.166666666668
60000,1,3,1,54,0,0,0,0,0,-1,20000,3000,3000,1000,2000,25000,0,34881.666666666664
330000,1,2,1,52,0,0,0,0,0,0,5000,5000,5000,5000,3500,5000,0,108031.5
230000,1,2,1,51,2,0,0,0,0,0,5805,2965,3500,2600,2500,1901,0,116234.83333333333
50000,1,3,1,57,2,0,0,0,0,0,1509,2003,1200,1281,1512,2308,0,16037.5
30000,1,5,1,56,0,0,0,-1,-1,-1,1030,0,1473,780,0,1320,0,9143.166666666666
80000,1,1,1,53,0,0,0,0,0,-1,1809,2030,1476,833,390,390,0,25352.333333333332
50000,1,2,1,58,2,2,2,2,0,0,2152,1000,1000,1000,1000,1000,1,11404.333333333334
10000,1,2,1,50,1,2,0,0,0,0,2,1281,1134,294,305,1000,0,8576.833333333334
170000,1,5,1,56,0,0,0,0,0,0,55000,5012,5000,4516,5000,5000,0,123748.16666666667
50000,1,2,1,61,2,-1,-1,-1,-1,-1,390,390,390,390,390,390,1,390.0
20000,1,3,2,57,2,0,0,2,3,2,2000,5000,1300,0,0,1000,0,14295.333333333334
20000,1,2,2,50,-1,-1,0,0,0,-2,16573,1551,5060,0,0,0,0,7818.333333333333
190000,1,3,1,50,0,0,0,0,2,0,5400,5491,9800,0,4300,8700,0,109950.0
270000,1,1,1,50,2,4,3,3,2,2,0,8000,0,0,32236,3000,0,212569.5
480000,1,2,2,51,-2,-2,-2,-2,-2,-2,17646,0,15620,5200,1355,2750,0,7120.166666666667
380000,1,3,1,52,0,0,0,0,0,0,6000,5362,6000,6000,7000,10000,0,150705.5
20000,1,3,1,49,0,0,0,-2,-2,-2,1400,0,0,0,0,0,1,3667.1666666666665
50000,1,2,1,48,2,2,2,2,2,2,2700,2000,2000,0,3800,0,1,45501.333333333336
280000,1,3,1,52,0,0,0,0,0,0,9000,10842,10928,9700,10000,10125,1,260016.33333333334
240000,1,1,1,65,0,0,0,0,0,0,6930,6000,6000,6000,5500,6000,0,149099.16666666666
110000,1,2,1,54,2,2,2,2,2,2,2600,2700,2300,2400,2300,2400,1,58310.333333333336
200000,1,1,1,53,0,0,0,0,0,0,2500,2700,2242,2093,1300,0,0,62510.0
140000,1,1,1,56,-1,-1,-1,-1,-1,-1,7465,1744,1700,1700,4584,1550,0,3175.8333333333335
260000,1,1,1,53,0,0,0,0,0,0,2001,2048,2129,1660,1568,1997,0,63551.166666666664
130000,1,2,2,57,-1,2,2,2,0,-1,0,6210,0,0,7380,11720,0,5346.666666666667
50000,1,3,1,54,0,0,0,0,0,2,1771,1973,1307,1699,0,705,0,29162.0
300000,1,1,2,55,-2,-2,-2,-2,-2,-2,601,4285,5500,5151,1757,12918,1,2933.1666666666665
30000,1,3,1,54,3,3,3,2,0,0,1600,0,0,600,600,1000,1,33801.833333333336
50000,1,3,2,58,-1,0,0,0,0,0,1558,1303,1757,711,600,1500,0,16044.166666666666
450000,1,1,1,67,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
170000,2,2,2,27,0,0,0,0,0,0,10000,3037,5018,5006,3024,3309,0,34376.666666666664
60000,2,2,2,29,2,2,2,2,0,0,2000,1685,0,1655,1707,1718,1,41682.166666666664
30000,2,3,2,26,0,0,0,0,0,0,1701,1600,1500,1095,1500,2000,0,29700.666666666668
200000,2,1,2,28,-1,-1,-1,-1,-1,-1,2516,2228,6338,2290,3620,6504,0,3414.3333333333335
30000,2,2,1,30,1,3,2,2,2,2,0,0,2800,0,2900,0,0,28781.5
100000,2,1,1,30,1,-1,-1,-1,-2,-1,851,1589,0,0,2995,0,1,904.6666666666666
30000,2,3,1,35,1,2,0,0,0,0,0,1700,1700,1500,1500,1500,0,29303.666666666668
150000,2,3,2,24,0,0,0,0,-1,-1,1827,1777,1175,2125,4421,21607,0,17333.5
210000,2,1,2,25,-1,-1,-2,-1,0,0,0,0,5933,3000,3000,7444,0,4383.833333333333
300000,2,1,2,28,-1,-1,-1,-1,0,0,1000,736,1025,27000,2000,1100,0,9786.0
50000,2,3,2,22,0,0,0,0,0,0,1400,1300,2800,619,700,1000,0,18025.166666666668
360000,2,2,1,33,-1,-1,-1,0,0,-2,20000,8660,1510,0,0,5189,0,10059.166666666666
240000,2,1,2,28,0,0,0,0,0,0,9000,10307,9014,6029,6014,6034,0,218564.0
260000,2,1,2,30,-2,-2,-2,-2,-2,-2,2946,4052,977,977,452,2097,1,1688.1666666666667
140000,2,1,1,33,2,0,0,0,0,0,2520,2510,2450,1676,1900,1826,1,53788.333333333336
10000,2,1,2,21,0,0,0,2,0,0,1304,2500,6,0,0,0,0,7608.0
50000,2,3,2,22,0,0,-1,0,-1,-1,1036,50622,1149,15311,19387,385,0,35786.833333333336
50000,2,2,2,22,0,0,2,2,2,0,5500,6194,1200,0,2000,2000,0,33233.166666666664
50000,2,2,2,22,2,2,2,2,2,2,4626,0,3003,0,1206,0,1,31126.0
140000,2,1,2,23,0,0,2,0,0,0,10007,1038,3900,5000,4000,5000,1,87211.16666666667
20000,2,2,2,27,0,0,0,0,0,0,2000,4574,5101,5128,3395,5385,0,11251.666666666666
50000,2,2,2,24,2,0,0,0,0,0,2078,2144,1400,339,352,500,1,35895.5
30000,2,3,2,23,4,4,3,2,0,0,0,0,0,48,0,0,0,12634.0
50000,2,2,2,22,0,0,-1,-1,-1,-1,0,880,0,150,528,25775,0,1690.5
130000,2,2,2,23,-2,-2,-2,-2,-2,-2,4739,22271,8526,544,148,72392,0,3281.0
80000,2,1,2,23,-1,-1,-1,-1,-1,-1,390,390,390,390,540,390,0,415.0
